Topic,Subject,Start Date,Start Time,End Date,End Time,Speaker(s),Description,Location,URL
,My friend FRED: Using fed data tools to add context to stories (Sponsored by John S. and James L. Knight Foundation),2013-06-22,8:30 a.m.,2013-06-22,9:30 a.m.,Keith Taylor,"An introduction to Federal Reserve Economic Data (FRED), the Federal Reserve Bank of St. Louis' signature economics database, with easy directions for journalists to tap into it to add context to their stories related to the economy. FRED contains more than 60,000 frequently updated sets of data, ranging from consumer price indexes to regional (metropolitan statistical area) housing charts and unemployment rates. It allows users to automatically compare the data over varying periods of time in customizable charts, and then easily incorporate those charts into print or Web publications.
",CR 12,http://ire.org/events-and-training/event/21/871/
,Covering drug trafficking from Mexico to your community,2013-06-22,8:30 a.m.,2013-06-22,9:30 a.m.,"Jason Buch, Angela Kocherga, Jorge Luis Sierra","How does drug trafficking play out in Main Street America – or main street in Mexico? Ways to find local stories by following leads provided by federal court documents, government officials (and ex-officials), attorneys and other experts, public records in the U.S. and abroad, local sources and on the ground reporting.
",Salon L,http://ire.org/events-and-training/event/21/897/
,Immigration: Stories away from the border,2013-06-22,8:30 a.m.,2013-06-22,9:30 a.m.,"Fernando Diaz, Lewis Kamb, Daniel Connolly","Some of the best immigration stories come from examining ethnic communities, businesses, organizations and individuals wherever you live in America. How to find tips, sources, documents and follow these great international stories without ever leaving home. For the reporter who's never covered immigration before, we'll offer general tips for getting started. And for those who already have experience in this area, we'll share stories on how we handled advanced projects, including investigating an immigration detention facility and writing about children of Mexican immigrants.
",Salon D,http://ire.org/events-and-training/event/21/908/
,When lawmakers (or others) attack - The threat to investigative centers,2013-06-22,8:30 a.m.,2013-06-22,9:30 a.m.,"Leonard Downie, Andy Hall, Maggie Mulvihill, Brant Houston","**Moderated by Leonard Downie Jr.
The Wisconsin Center for Investigative Journalism has been threatened with eviction from its university home by state lawmakers. What threats do journalists at university-based centers face, and how can they fight back?
",Salon C,http://ire.org/events-and-training/event/21/972/
,High-stakes narrative (Sponsored by the Dart Center for Journalism & Trauma),2013-06-22,9:40 a.m.,2013-06-22,10:40 a.m.,"Bruce Shapiro, Sarah Stillman, Ana Arana","When investigative reporting involves victims of violence and tragedy, getting the storytelling right is as important as just getting the story. This panel goes under the hood of award-winning in-depth reporting on human rights violations, showing how narrative and investigative technique go hand in hand.
",Salon L,http://ire.org/events-and-training/event/21/898/
,Building sources on the beat that lead to investigations,2013-06-22,9:40 a.m.,2013-06-22,10:40 a.m.,"Matt Apuzzo, Scott Zamost, Rick Yarborough","Never again will you have to tell your editor, ""Nobody is saying anything."" We'll show you the tips to develop sources on even the most challenging of beats. Learn how to find the information the powers that be want to keep a secret. We'll cover everything from identifying potential sources to the first meeting to the moment of truth. These practical tips can be used to cover the zoning board, City Hall or the White House.
",Salon M,http://ire.org/events-and-training/event/21/915/
,Digging in with Google,2013-06-22,9:40 a.m.,2013-06-22,10:40 a.m.,Daniel Russell,"Most Google users only scratch the surface of the power of the popular search tool. This session will demonstrate many different methods and techniques for finding things you didn't think could be found, as well as discussing some of the strategies you can use for online investigations.
",Salon K,http://ire.org/events-and-training/event/21/931/
,"Broadcast: ""The Get"" - Asking the right person the right questions",2013-06-22,9:40 a.m.,2013-06-22,10:40 a.m.,"Craig Cheatham, Tisha Thompson, Mark Greenblatt","How to pose the right questions to the right (responsible) person in the right setting. Do you have to chase them down the street? Or can you get them in the interview chair? What preparation do you do to ask the right questions in the right order? Interviewing for impact.
",Salon J,http://ire.org/events-and-training/event/21/926/
,Watchdogging government officials,2013-06-22,9:40 a.m.,2013-06-22,10:40 a.m.,"Eric Litke, George Pawlaczyk, Andy Hall, Maggie Mulvihill","**Moderated by Andy Hall
Learn practical tips on how to overcome obstacles, mine public records, and work with limited resources to effectively uncover corruption and waste at public agencies.
",Salon C,http://ire.org/events-and-training/event/21/920/
,Open Refine,2013-06-22,9:40 a.m.,2013-06-22,10:40 a.m.,David Herzog,"Learn to take filthy, horrible, no-good, stinking, messy data from an unaccommodating government agency and transform it into something useful with the help of Open Refine (formerly Google Refine).
",CR 11,http://ire.org/events-and-training/event/21/892/
"databases, spreadsheets",SQL 2 using Access,2013-06-22,9:40 a.m.,2013-06-22,10:40 a.m.,Mark Horvit,"In this hands-on class you'll learn how to build queries using SQL that will summarize your data with addition and counting. You'll learn how to take thousands of records and quickly find totals by county, state, city, campaign contributor, etc. Building on the previous session, we'll add the ever-powerful Group By statement to your SQL toolbox. Attendees should have a basic understanding of the SQL Select, From and Where statements or have attended the SQL 1 using Access class.
",CR 10,http://ire.org/events-and-training/event/21/886/
,Busting the immigration myths,2013-06-22,9:40 a.m.,2013-06-22,10:40 a.m.,"Carlos Dada, Claudia Nunez, George Schulz, Ricardo Sandoval-Palos, Daniel Rosas","**Moderated by Ricardo Sandoval Palos
The southern border with Mexico is overrun by refugees from failed Latin American states; The 11 million unauthorized immigrants in the United States crossed north from Mexico and Latin America; The nearly 2 million people caught and deported from the US since 2007 committed serious felonies; US immigration policy is effective against organized crime. Experts who've probed deeply into immigration's numbers, scandals and human stories detail the data work, sourcing and interviewing skills needed to find the truth and enlighten audiences about one of the hemisphere's most vexing issues.
",Salon D,http://ire.org/events-and-training/event/21/909/
,Telling stories with Twitter data (Sponsored by John S. and James L. Knight Foundation),2013-06-22,9:40 a.m.,2013-06-22,10:40 a.m.,Mark Luckie,"With the millions of tweets being sent on Twitter everyday, the platform can help tell stories on a grander scale. Learn the ways news organizations are using Twitter data to find and share news stories and how you can get started right now.
",CR 12,http://ire.org/events-and-training/event/21/936/
,Managers: Changing the game - Bringing an investigative focus to your newsroom,2013-06-22,9:40 a.m.,2013-06-22,10:40 a.m.,"Nancy Barnes, Howard Saltz, Jonathan Mitchell, Mark Katches","**Moderated by Mark Katches
We all hear newsroom leaders talk about the need to do watchdog reporting. But how do you move beyond lip service? A panel of print, online and broadcast news leaders will walk you through the important steps needed to rethink a newsroom's mission and recast the organization -- with the right people and mindset -- to put a bigger emphasis on watchdog reporting.
",CR 1-4,http://ire.org/events-and-training/event/21/904/
,Broadcast Show and Tell (Saturday),2013-06-22,10:00 a.m.,2013-06-22,5:50 p.m.,TBA," 
Show-and-Tell sessions offer new ways to share your investigations with colleagues from around the country. Sessions will have veteran broadcasters as moderators. Look for sign-up sheets on the 3rd floor near registration.
Sessions take place in conference rooms 17-18 on Friday and Saturday.
 
",Conference Rooms 17-18,http://ire.org/events-and-training/event/21/962/
,Hard-hitting investigations: Concussions and sports,2013-06-22,10:50 a.m.,2013-06-22,11:50 a.m.,"Mark Fainaru-Wada, Steve Fainaru, Phil Bennett","What did the NFL know and when did it know it? And how can you begin looking into issues surrounding athletes and concussions? ESPN reporters Mark Fainaru-Wada and his charismatic, better-looking older brother Steve Fainaru discuss their ongoing investigation into the NFL's concussion crisis for ESPN and their upcoming book on the topic for Crown Archetype, to be published in the fall. They'll be joined by Phil Bennett of FRONTLINE, who is working on a documentary with ESPN.
",Salon L,http://ire.org/events-and-training/event/21/899/
,Managers: Preparing for and managing investigative blowback,2013-06-22,10:50 a.m.,2013-06-22,11:50 a.m.,"Ellen Weiss, Maud Beelman, Susanne Reber, George Rodrigue","**Moderated by Maud Beelman
The days of silently standing by your story are over. Crisis PR managers in government, corporate, even private life orchestrate campaigns to discredit the journalism and the journalist, often before the story runs. This panel will offer practical tips pre- and post-publication for managing blowback.
",CR 1-4,http://ire.org/events-and-training/event/21/905/
,Investigating in a small town (Sponsored by Texas Center for Community Journalism),2013-06-22,10:50 a.m.,2013-06-22,11:50 a.m.,"Kathy Cruz, Marshall Helmberger, Jonathan Austin, Samantha Swindler, Tommy Thomason","**Moderated by Tommy Thomason
How do you conduct investigations when you have limited funds and an already-overworked small staff of reporters?  This panel will show that it can be done – and how.  Some of America's best-known community journalists -- one has been featured on 60 Minutes and all have won national investigative reporting awards – will share their stories and the price they have had to pay for pursuing important investigations.
",Salon D,http://ire.org/events-and-training/event/21/910/
,Exclusive: Investigative reporting market survey results,2013-06-22,10:50 a.m.,2013-06-22,11:50 a.m.,"Leonard Downie, Hollis Grizzard Jr, Rory Ellender, Jerry Gumbert, Earle Jones, Kate Marymont","What's hot, what's not - The results of a national survey research project conducted by AR&D and IRE will be revealed. What types of investigative stories are the most compelling? Why investigative reporting may save your newsroom? Is the ""crowd"" ready to help you investigate? Can investigative content bring back readers, listeners, and viewers? This will be the latest national research study purely dedicated to investigative journalism.
",Salon K,http://ire.org/events-and-training/event/21/932/
maps,Intro to mapping with Fusion Tables,2013-06-22,10:50 a.m.,2013-06-22,11:50 a.m.,Kate Martin,"Welcome to Google Fusion Tables. In this hands-on introduction to the free online tool you'll learn how to import data and easily turn it into an online map. We'll add in some simple customization as well. Experience with spreadsheets and a Google account are the only prerequisites for this class.
",CR 11,http://ire.org/events-and-training/event/21/893/
"databases, spreadsheets",SQL 3 using Access,2013-06-22,10:50 a.m.,2013-06-22,11:50 a.m.,Jaimi Dowdell,"One of the most powerful features of a database manager is its ability to join tables. In this hands-on class we'll show you how to take two tables and join them together using SQL queries. Attendees should have an understanding of the Select, From, Where and Group By SQL query statements or have taken the earlier SQL 1 and 2 classes.
",CR 10,http://ire.org/events-and-training/event/21/887/
,Background Machine (Sponsored by John S. and James L. Knight Foundation),2013-06-22,10:50 a.m.,2013-06-22,11:50 a.m.,"Andrew Long, Brandon Quester","Newspaper reporters have traditionally been responsible for checking the credentials of political candidates and officeholders in Arizona. With the contraction of media, this may no longer be the case. With an initial grant from Google Ideas and Investigative Reporters and Editors, AZCIR is building a crowd-funded public web application to provide background checks of Arizona candidates.
",CR 12,http://ire.org/events-and-training/event/21/937/
,The drones are coming,2013-06-22,10:50 a.m.,2013-06-22,11:50 a.m.,"Matt Waite, Steve Fogle","As early as 2015, drones will be legal in US airspace, but debate about them is already raging. Researchers at several universities are exploring how drones might be used for investigative reporting while state legislatures are looking to restrict their use, including banning media from using them. From the state of the art to the state of the law, drones are big right now.
",Salon M,http://ire.org/events-and-training/event/21/916/
,Broadcast: Building the investigative newsroom,2013-06-22,10:50 a.m.,2013-06-22,11:50 a.m.,"Andrea Parquet-Taylor, Mark Ginther, Liz Roldan, Matt Goldberg","**Moderated by Matt Goldberg
How good managers who ""get"" investigative reporting cultivate and nurture an investigative team. What do news managers, managing editors, executive producers and news directors need to know about what it takes to produce consistently solid investigative reporting? Bring your questions/comments and let's have a conversation.
",Salon J,http://ire.org/events-and-training/event/21/925/
,Collaborating across borders,2013-06-22,10:50 a.m.,2013-06-22,11:50 a.m.,"Robert Cribb, Juan O. Tamayo, Marina Walker Guevara, Sarah Cohen","**Moderated by Sarah Cohen
As more topics cross international borders, it's becoming more important to find collaborators in other countries. Successful collaborations are taking many shapes, from partnerships forged by reporters and editors with mutual interests to massive undertakings tying together journalists from across the globe. We look at the pluses, and the pitfalls, of banding together to follow stories wherever they lead.
",Salon C,http://ire.org/events-and-training/event/21/921/
,IRE Awards Luncheon featuring keynote speaker Marcela Turati of the Mexican newsmagazine Proceso,2013-06-22,noon,2013-06-22,2:30 p.m.,Marcela Turati,"A highlight of the IRE conference, the IRE Awards Luncheon begins at noon Saturday in Salon GHI.  We will present the 2012 IRE Awards and salute some of the best investigative work of the past year.  
Admission to the luncheon is included with your conference registration.  Guest tickets are available for $55 at the IRE sales desk.  
",Salon GHI,http://ire.org/events-and-training/event/21/951/
,Investigating history,2013-06-22,2:30 p.m.,2013-06-22,3:30 p.m.,"James Neff, Doug Swanson, James L. Swanson, George Getschow","**Moderated by George Getschow
How do you transform old FBI documents and historic records into compelling narrative histories of gangsters and Mob bosses that transcend the true-crime genre? Doug Swanson, a projects editor for The Dallas Morning News, and James Neff, investigations editor for The Seattle Times, will explain how. The two journalist historians will join James Swanson, author of ""Manhunt,"" a nonfiction narrative about President Lincoln's assassination that Newsweek called one of the best nonficton crime books ever written. Swanson's use of rare artifacts (like a lock of Lincoln's hair) and letters retrieved from obscure archives has earned him distinction as one of America's most popular narrative historians. The three authors will detail unorthodox research methods that unearth the stuff of best-sellers.
",Salon D,http://ire.org/events-and-training/event/21/911/
,Protecting the vulnerable,2013-06-22,2:30 p.m.,2013-06-22,3:30 p.m.,"Alexandra Zayas, Beth Hundsdorfer, Brad Schrade, Ellen Gabler","**Moderated by Ellen Gabler
These stories are among the most powerful and important stories you can tell as a journalist. Hear how reporters used public records, dogged determination and confidential sources to craft some of the best public service stories of last year. We'll discuss how to overcome roadblocks such as public records that are deemed “confidential” and what to do when records simply don't exist. The award-winning panelists (Pulitzer winner, Pulitzer finalist and IRE winner) will also talk about how they crafted well-written stories that got results.
",CR 1-4,http://ire.org/events-and-training/event/21/906/
,Ten nerd secrets an investigative reporter can't live without (Sponsored by John S. and James L. Knight Foundation),2013-06-22,2:30 p.m.,2013-06-22,3:30 p.m.,"Paul Monies, Alex Richards","This session is about solving problems — it aims to imbue you with some hard won knowledge from nerd-kind, covering a host of tips and tricks to slice through records and data issues that may arise during the course of an investigative story like a hot knife through butter, potentially saving you hours of time. Whether you're just starting out or have quite a bit of experience, this panel will have something for everybody.
",CR 12,http://ire.org/events-and-training/event/21/938/
,Transparency: The nuts and bolts of open records battles (Sponsored by Rockefeller Brothers Fund),2013-06-22,2:30 p.m.,2013-06-22,3:30 p.m.,"Daniel Gilbert, John Tedesco, Tom Williams, Wendell Cochran","**Moderated by Wendell Cochran
Digging out documents is a key part of life as an investigative reporter. But it seems that governments at all levels are clamping down on access to records. Learn how to successfully navigate the ins and outs of state and federal FOIA laws and win access fights.
",Salon C,http://ire.org/events-and-training/event/21/922/
,Broadcast: What I learned from getting sued,2013-06-22,2:30 p.m.,2013-06-22,3:30 p.m.,"Lea Thompson, Stuart Watson, Brian Collister, Steve Chung","**Moderated by Lea Thompson
You can make mistakes and never be sued. Or you can make no mistakes and still be sued -- repeatedly. Veteran reporters give examples of what you can only learn by hard experience. Bring your own experiences. We won't get ""into the weeds"" and rehash the specifics of cases (or create more lawsuits) but we will be detailed enough to give you practical advice which will save you some pain and frustration. We are not attorneys and will NOT give legal advice. Should be a healthy conversation.
",Salon J,http://ire.org/events-and-training/event/21/927/
,Tracking government contracting (Sponsored by Bloomberg),2013-06-22,2:30 p.m.,2013-06-22,3:30 p.m.,"Danielle Ivory, Ron Nixon, Daniel Ohman, Bo-Goran Bodin","Tracking government spending and contracts can be tricky. In the U.S., there is rich data that can translate into stories on just about any government-related beat, but it can be confusing if you're not prepared. And following the money can lead to explosive stories in any country. This session will look at how journalists can follow the money both in the U.S. and internationally.
",Salon L,http://ire.org/events-and-training/event/21/817/
maps,Fusion Tables - beyond mapping,2013-06-22,2:30 p.m.,2013-06-22,3:30 p.m.,Daniel Lathrop,"Google Fusion Tables is known for its easy-to-use mapping interface, but it's also a powerful and free database manager for reporters who don't have access to software or haven't yet mastered SQL syntax. Learn to use Fusion Tables to aggregate and query your data - and explore new features that have recently extended the tool's capabilities.
",CR 11,http://ire.org/events-and-training/event/21/894/
spreadsheets,Excel 1 (repeat session),2013-06-22,2:30 p.m.,2013-06-22,3:30 p.m.,Tony Schick,"Introduction to data analysis with Excel, a simple but powerful spreadsheet application. In this session you'll learn some of the basic go-to calculations and you'll master sorting to help find stories and questions in data.
",CR 10,http://ire.org/events-and-training/event/21/888/
,"Tracking political influence: Dark money, political intelligence, IRS oversight and more",2013-06-22,2:30 p.m.,2013-06-22,3:30 p.m.,"Kim Barker, James Grimaldi, Sheila Krumholz","Following the money is even more of a maze than it used to be, thanks to the Supreme Court's Citizens United decision that opened the door to unlimited corporate and labor union spending in elections. This panel will give you tools to track outside groups -- including super PACs and their shadowy dark-money sidekicks -- and the people behind them. We'll explain the latest IRS political-targeting controversy and introduce you to the growing trend of businesses hiring firms to gather “political intelligence.” Plus, we'll walk you through the basics of campaign finance records, personal financial disclosures, lobbying and other records and show you how to look for official corruption and ties between politicians and business, as well as how to expose regulatory failures and explain what really drives policymaking.
",Salon M,http://ire.org/events-and-training/event/21/917/
,"The dark side of the oil & gas boom: Death, pollution, land grabs and other impact",2013-06-22,2:30 p.m.,2013-06-22,3:30 p.m.,"Mark Collette, Jennifer Hiller, Blake Morrison","Drilling for oil and gas is transforming communities and economies across the country. It's also creating big challenges for journalists, who must cover everything from the environmental impact of fracking to the toll taken as companies gobble up huge amounts of land for drilling. Hear from journalists who are on the front lines of the coverage who can help you tackle these stories in your own communities
",Salon K,http://ire.org/events-and-training/event/21/933/
,The doctor is in: Diagnosing dirty data (hands-on),2013-06-22,3:40 p.m.,2013-06-22,4:40 p.m.,"Jaimi Dowdell, Jennifer LaFleur, Elizabeth Lucas","Dirty data lurk everywhere: in text files, spreadsheets, databases, and PDFs. This hands-on class is a follow-up to “The Doctor is in: Diagnosing dirty data” panel discussion. We'll walk you through some examples of the most common types of dirty data, point out telltale signs of data illness and explain how you can whip data into shape using some simple tools and methods. 
",CR 11,http://ire.org/events-and-training/event/21/895/
,Unnatural deaths: Investigating medical examiners (Sponsored by Dart Center for Journalism & Trauma),2013-06-22,3:40 p.m.,2013-06-22,4:40 p.m.,"Gina Barton, Yamil Berard, Miles Moffeit, Ryan Gabrielson","**Moderated by Miles Moffeit
Deadly abuses of vulnerable people in the custody of public agencies can remain buried because of incompetent or sloppy medical examiner and coroner investigations. We look at cases where death investigations failed to uncover wrongdoing by police, mental health workers and others - and how reporters exposed the breakdowns themselves.
",Salon D,http://ire.org/events-and-training/event/21/912/
,Writing the investigative story,2013-06-22,3:40 p.m.,2013-06-22,4:40 p.m.,"Jennifer Forsyth, Julian Sher, Steve Proctor","Your reporting may be bulletproof and the facts explosive, but if you can't write it in a way that grabs and holds attention, no one may know. Get specific tips and advice on how to create suspense, use dialogue, shift perspective, and in general, to write a story, not an exposé.
",Salon M,http://ire.org/events-and-training/event/21/918/
,Managers: Keeping the collaborative project on track,2013-06-22,3:40 p.m.,2013-06-22,4:40 p.m.,"Robin Fields, Gordon Witkin, Andrew Donohue, Susanne Reber","**Moderated by Andrew Donohue
Collaborations are becoming a more vital, complex and formal part of the investigative landscape. Come hear what it takes to make them work from leaders at organizations where partnerships are part of their DNA.
",Salon L,http://ire.org/events-and-training/event/21/963/
,Social media for investigations,2013-06-22,3:40 p.m.,2013-06-22,4:40 p.m.,"Doug Haddix,","You know the basics of Tweeting and posting Facebook status updates. Now it's time to take it to the next level as a social media sleuth – harnessing the power of Facebook, Twitter and LinkedIn, plus geolocation and analytic tools. Learn new ways to find sources, background people and companies, and break stories before the competition.
",Salon K,http://ire.org/events-and-training/event/21/934/
,The global financial trail: Tracking assets (Sponsored by Bloomberg),2013-06-22,3:40 p.m.,2013-06-22,4:40 p.m.,"Maria Idalia Gomez, David Kaplan, Miranda Patrucic","How do you track assets around the world? How can you follow mob money and corporate cash across borders, from Mexico to Montenegro? Here are experts who can guide you through the global maze of assets and investment.
",CR 1-4,http://ire.org/events-and-training/event/21/923/
,Broadcast: Boom. Go! Go! Go!,2013-06-22,3:40 p.m.,2013-06-22,4:40 p.m.,"Joe Ellis, Mike Beaudet, Marshall Zelinger","An explosion. An active shooter. An imminent public threat. Non-stop coverage. In the midst of adrenaline-filled chaos, how a good investigative reporter can sort fact from rumor and contribute calm context and clarity.
",Salon J,http://ire.org/events-and-training/event/21/928/
,The latest from Sunlight Labs (Sponsored by John S. and James L. Knight Foundation),2013-06-22,3:40 p.m.,2013-06-22,4:40 p.m.,"Bill Allison, Jacob Fenton, Anu Narayanswamy","Get a guided tour through the latest tools from the Sunlight Foundation, including resources for tracking federal and state legislation, regulatory dockets, campaign finance and much much more. We'll show Scout, Open States, Political Ad Sleuth and Ad Hawk, among other tools.
",CR 12,http://ire.org/events-and-training/event/21/939/
,AgriBusiness investigations,2013-06-22,3:40 p.m.,2013-06-22,4:40 p.m.,"Ron Nixon, Brant Houston, Cindy Galli","**Moderated by Brant Houston
Why investigate agribusiness? Corporate agribusiness is growing each year. Agribusiness produces food, feed and fuel. Large firms employ tens of thousands of people and their sales net billions of dollars. The issues involved are many and diverse, including federal subsidies and crop insurance, farm worker conditions and immigration, antibiotics and food safety, pesticides and genetically-modified seed patents, to name a few. This panel will dig in on some of those issues and show you how you can start investigating agribusiness in your own community.
",Salon C,http://ire.org/events-and-training/event/21/907/
spreadsheets,Excel 2 (repeat session),2013-06-22,3:40 p.m.,2013-06-22,4:40 p.m.,Denise Malan,"In this hands-on session you'll learn how to calculate ratios and rates with a spreadsheet and simple but powerful formulas.
",CR 10,http://ire.org/events-and-training/event/21/889/
spreadsheets,Excel 3 (repeat session),2013-06-22,4:50 p.m.,2013-06-22,5:50 p.m.,Megan Luther,"In this hands-on class you'll learn how to find information quickly with filters and discover the magic of pivot tables as you summarize your data using spreadsheets.
",CR 10,http://ire.org/events-and-training/event/21/890/
,The environment: Regulating the regulators,2013-06-22,4:50 p.m.,2013-06-22,5:50 p.m.,"Randy Loftis, Robert McClure, Lois Norder","Hear how you can produce incisive stories that hold to account the environmental regulators in your city, region or state. Hear how the West, Texas, explosion provides fodder for investigations across the country - could this happen in your town? (Answer: It well might, given the gaps in regulation.) Also get the lowdown on how to critique the performance of government agents who are supposed to be protecting endangered species, preserving clean water and guarding against the privatization of parks. Veteran environmental journalists Randy Lee Loftis, Robert McClure and Lois Norder, longtime investigations editor at the Fort Worth Star-Telegram and now The Atlanta Journal-Constitution, will tell what they know and encourage a discussion among others in the room who can share their experiences.
",Salon L,http://ire.org/events-and-training/event/21/902/
,A conversation with Lawrence Wright,2013-06-22,4:50 p.m.,2013-06-22,5:50 p.m.,"John Burnett, Lawrence Wright","**Moderated by John Burnett
Wright is a staff writer for the New Yorker and the Austin-Texas based author of The Looming Tower: Al-Qaeda and the Road to 9/11, which won the 2007 Pulitzer Prize for non-fiction and was named one of Time's Top 100 Books of all time. His latest book, Going Clear: Scientology, Hollywood & the Prison of Belief, explores in rich detail the secretive world of the Church of Scientology -- probing deeply into the lives and beliefs of figures like founder L. Ron Hubbard and actor Tom Cruise as well as other leaders and defectors involved in that controversial movement. Going Clear was described in April 2013 as ""an evenhanded, chilling... investigation,"" by the New York Review of Books. Wright promises to reveal some of the secrets of his craft in a conversation led by his longtime friend John Burnett, a veteran foreign correspondent and longtime, Texas-based NPR correspondent. Stick around and you'll hear both play in their band Who Do at the closing reception.
",CR 1-4,http://ire.org/events-and-training/event/21/929/
,The doctor is in: Open lab (bring your dirty data and frustrations),2013-06-22,4:50 p.m.,2013-06-22,5:50 p.m.,"Jennifer LaFleur, Jaimi Dowdell, Elizabeth Lucas","Following up on the ""Diagnosing Dirty Data"" panel and hands-on session, we invite you to bring in your dirty data. We'll take their temperature, check their blood pressure, and help you figure out how to turn them into healthy data, ready for analysis.
",CR 11,http://ire.org/events-and-training/event/21/896/
,Beyond the written word: Visual data in journalism,2013-06-22,4:50 p.m.,2013-06-22,5:50 p.m.,"Ben Jones, Ryan Murphy, Matt Waite, Steve Thompson","**Moderated by Matt Waite
Telling a captivating story with data is daunting when limited to numbers and figures. If a picture is worth 1,000 words, a visualization is worth 1,000,000. Come hear from journalists about how they're increasing readership and taking data journalism to the next level with compelling interactive visualizations.
",Salon D,http://ire.org/events-and-training/event/21/913/
,Membership meeting and IRE Board of Directors elections,2013-06-22,6:00 p.m.,2013-06-22,7:30 p.m.,TBA,"Plan to attend the annual membership meeting to cast a ballot in the Board of Directors elections.  Six seats on the 13-member board are up for election this year.
IRE members who filed their candidacy before the pre-conference deadline were allowed to submit a statement for posting on the IRE website.  
Anyone who declares candidacy at the conference must deliver a one-page statement/biography to the executive director by noon, local time, on Friday, June 21.  Those statements will be displayed on a bulletin board in the main conference area.  
At the membership meeting, candidates must be nominated and seconded by the floor by two other IRE members.  There will be no nominating speeches, but candidates will have two minutes to address their peers. 
Immediately following the board elections, there will be a seperate election for two IRE Awards contest judges. Those candidates will be nominated and seconded from the floor.  
More information about IRE board's duties and the election rules are online.  
",Salon G,http://ire.org/events-and-training/event/21/952/
,Closing Reception,2013-06-22,7:30 p.m.,2013-06-22,8:30 p.m.,TBA,"Join us for a closing reception from 7:30 - 8:30 p.m. and enjoy one last evening of catching up with old and new friends, speakers and colleagues.  
Hors d' oeuvres and a cash bar will be available. Conference name tags are required for entry.
",Salon I,http://ire.org/events-and-training/event/21/950/
,IRE Sales Table (Sunday),2013-06-23,8:30 a.m.,2013-06-23,10:30 a.m.,TBA,"Stop by the IRE sales table and take a look at our merchandise. We will be selling books, including the newest title in the IRE beat book series. The large selection of titles we carry will certainly include your interests. All proceeds from your purchase help support IRE and its mission.
",3rd Floor,http://ire.org/events-and-training/event/21/960/
,Storyboarding,2013-06-23,9:00 a.m.,2013-06-23,10:00 a.m.,Megan Luther,"Don't leave the IRE conference without a battle plan for putting your new knowledge and skills to work back home. In this free-wheeling group session, we'll discuss your story ideas, flesh them out, and develop strategies for doing them amid the daily demands of every newsroom. We'll talk about navigating office politics and help you develop a personal action plan.
",Salon D,http://ire.org/events-and-training/event/21/825/
,Reporting amid chronic threat (Sponsored by Dart Center for Journalism & Trauma),2013-06-23,9:00 a.m.,2013-06-23,11:10 a.m.,"Bruce Shapiro, Jeannine Relly, Celeste Gonzalez de Bustamante, Marcela Turati","Investigative reporting amid chronic threat and violence - whether along the U.S.-Mexico border or elsewhere in the world - brings special challenges. This interactive workshop will illuminate ways of staying safe and staying sane.
",Salon K,http://ire.org/events-and-training/event/21/947/
,Practicing safer Internet: Learning to think about digital security,2013-06-23,9:00 a.m.,2013-06-23,11:50 a.m.,Quinn Norton,"This is an interactive workshop in digital security focused on what's called ""Threat Modeling"" in the computer security world -- understanding how the networks you use see you, and how to realistically defend against the most likely attacks. We'll cover some security tools and techniques, but we're focused on understanding the networked environment well enough to let you seek out tools and techniques suited to your situation. The workshop is in three parts. We'll begin by looking at the networks we use every day, how we relate to them, and how they are used by others. In the second part, we'll go over some real world examples of attacks, ranging from direct hacking, traffic analysis and implicit information, all the way to jurisdictional attacks such as subpoenas. Finally, we'll play through red team/blue team scenarios based on real world situations, to give a sense of choices and their consequence in a journalist's personal digital security.
",Salon C,http://ire.org/events-and-training/event/21/824/
,Web for investigations,2013-06-23,9:00 a.m.,2013-06-23,10:00 a.m.,Mark Horvit,"From better search techniques to the invisible Web, how to find documents and databases on deadline and where to find reliable websites for enterprise stories.
",Salon J,http://ire.org/events-and-training/event/21/827/
,Finding data online,2013-06-23,10:10 a.m.,2013-06-23,11:10 a.m.,Jaimi Dowdell,"There are plenty of clues on the Web that data exist, even though so much information is buried deep beyond search engine eyes. This session will highlight advanced searches and strategies for finding data that can't be found with a traditional search engine. We'll also point you to some sites for tracking down local, national and international data. All you need is a browser and some curiosity.
",Salon J,http://ire.org/events-and-training/event/21/828/
,Career roundtable,2013-06-23,10:10 a.m.,2013-06-23,11:10 a.m.,"Mark Horvit, Josh Meyer, David Cay Johnston, Ellen Gabler, Stephen Stock","**Moderated by Mark Horvit
Looking for advice on how to take the next step in your career? Get practical tips from panelists who will talk about their own experiences and discuss what employers are looking for.
",Salon D,http://ire.org/events-and-training/event/21/826/
